RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30
9,0,California,state,,188110.2561089066,188742.55082706123,189596.30352754868,191449.54607635146,193603.6613648533,195927.94550358492,198382.55556939702,200945.29809521267,203513.98779131784,205949.93904886275,208348.88915414177,210696.73009899165,212682.88799293185,214646.7900205124,216857.32372327338,219605.82240822786,222360.01136849716,224861.9641895191,227204.35691706426,229461.28731886004,231651.8497221473,233700.07272387846,235624.24962571266,237423.60363924876,238877.41100913266,240363.74662309655,242103.4649658843,244450.9561782659,247191.92617219497,250233.04690907523,253751.2814560579,257538.5587158918,261364.82102679732,264995.8449600441,268553.2693160405,272061.24133450893,275160.9322603249,278050.81223790493,281111.93197032745,284670.057089184,288621.59413197223,292276.6431030371,296135.4865953135,300199.67002877715,304714.47602201917,309112.2221572317,313349.80444510904,317447.57598991174,321689.75977305596,326467.7014128004,331917.4771256954,338173.69288993475,345377.1999726689,353416.4181908893,361635.46239487454,369479.32550062606,376907.73990651383,384042.13250620646,390314.48510417464,396374.4591928886,401767.46343093837,407612.6516143535,413756.88748104055,420685.053735004,427424.24950305856,433656.1136309784,439618.51424894476,445666.60337284557,451742.4541912712,457706.2565151082,462544.2326864793,466826.7346610511,470394.78753307957,473568.2343935589,476590.973142959,479304.92248808447,482001.755286925,483867.032483133,484559.6616928519,484565.78174449207,483527.390884565,482344.0559907011,481082.3194678664,479987.6243618436,479084.09394031315,478024.1725614886,476507.8075308288,474563.8946710707,471531.7826932837,468039.88291543914,463570.87097384006,458910.7170284814,453673.4064425496,448177.2951260836,442652.5122504209,436730.0583672303,430832.65628778323,423871.88983177877,415556.8237636178,405809.8609860512,395434.82318230794,385359.4502190296,375155.18816157477,365331.42069560074,356255.4560087342,348407.02933971747,340798.18110097403,333497.7073437427,326673.38434046815,321703.66545242013,317587.5200954463,313719.73904435575,309971.7311166439,306696.22652662854,304267.1180362363,302236.9026122265,300646.6504798407,299798.93385278597,300634.0754247222,302545.6101444773,304487.06255658343,305298.1412017173,306334.43891817407,307625.1630844457,309046.32334458595,308981.22410028963,307841.40465347166,305894.42526074353,303907.8938619665,301776.6126912518,299888.76672576333,298544.1272754934,297497.08869631897,296493.97290662554,295016.2441098756,293443.3504485516,291080.2482570402,289178.30558939156,287522.1136428309,285715.62832590024,283559.2429883389,281256.9538419291,280120.1445492759,279379.24107590487,278997.317446049,278442.2649204428,277818.4295833706,277392.4335336327,277586.27449258056,278683.3566334169,280274.3242419623,282789.97469631914,286187.320595102,290522.85880172654,295270.24719252484,300323.0748478319,305109.37532341416,309345.0397693676,312983.5020919587,317266.6149960108,323117.4086621181,330197.3835006219,337289.5868383219,344073.11142122943,350720.892818629,357286.60152273177,362793.95085586136,367230.2140323264,370441.0878454935,373095.68852898706,375509.8973533875,378454.16585300275,381596.00624370534,384183.3640036848,385884.5973655069,387376.1553166989,389838.65640761284,392962.41523864825,396463.1593655672,399695.4983817279,402569.294568724,404998.2024593901,406986.23055432044,408910.4123650391,411086.0912616977,413315.7104739623,415072.6426025254,416250.10944690224,417257.2430799478,418498.71150691295,419534.8547411219,420479.93514287146,423610.95706169336,428878.2192820104,434861.5465356207,439382.3808363063,442381.24266673654,445031.25958262896,446000.4707291561,445695.3749457389,444230.7406300732,443897.7930673524,444954.43705693557,447504.96137834963,452329.917541513,458679.28432258096,465575.0576192977,471206.6517828841,475335.6542610168,478874.33834122895,480597.1285490931,482086.16484304523,483653.9707629916,487063.3727466686,490844.05731257796,495287.459213478,500304.95664695627,505838.6824037645,510883.0545459329,515032.17954122723,518828.2542390916,521918.1746458236,524729.2926806026,527745.1514019897,531147.8567052038,534767.2976500484,537326.8153264964,538826.4974247217,538358.777778063,536750.5204086537,534928.3701320511,533882.5491762302,533256.4641308408,532870.3799966853,533276.0987997651,534972.929627834,537566.5986895435,540623.9776616711,543952.847465169,547402.8342408155,550220.6310139728,552486.707174812,554669.9651179416,556685.9655199688,556940.5860581001,555734.3479340087,555578.6885495544,558822.5863629585,566024.1617331031,575271.4825781791,586039.5020282668,596780.2225847297,605699.1633990938,613330.0784986309,620243.0565090182,629293.0632648463,640129.89646056,651765.0539467697,662281.1583954765,669556.779763853,674490.2918174799,678894.6582177513,684701.908500963,691860.9330304848,701844.9965168796,714656.7497469746,730105.6642069224,744154.5738201825,754744.3894841844,760374.8147793753,760682.524003542,756040.7737446964,748616.9720645571,741933.7359108081,736681.6469075136,732179.6652393864,725175.5352859545,717974.730624306,712677.8394284368,712094.3607898488,715066.1579492554,720270.3925113091,727285.7441464275,735223.906127992,742809.6518494248,748977.7743843108,753391.7314129272,756201.9860029509,756734.5814904221,756581.4650671192,758066.6074928519,761934.9600641237,766432.3434596002,768909.3754913434,770909.7001846135,772682.3100692141,774983.546890052,776577.7162328142,778354.9327175928
54,1,Texas,state,,110727.47390544188,110787.64607495593,110816.83051984815,110961.67550781574,111055.47939350198,111160.656384986,111229.77394169995,111434.25083376582,111702.39208426197,111989.71058848816,112321.25860623333,112689.52888680343,112909.40296031139,112876.17976513105,112656.16407804436,112527.26315336593,112570.54255190717,112701.77531725744,112855.93392699679,112994.40372498431,113140.03572819188,113292.36362029985,113403.6600910675,113493.57465240195,113524.2541808514,113609.30400734635,113822.42680258257,114197.2136635618,114638.75661087038,115133.44553706341,115636.29146454892,116167.67611822237,116636.00913264997,117037.91317975566,117379.9878299925,117671.4466488789,117894.93050230423,118042.43426031891,118209.16601684171,118404.74386263879,118626.63402854152,118850.2455627474,119070.74420901302,119327.0796077752,119559.58663306785,119796.35387900927,119967.28163670842,120111.97905880206,120474.04912381456,121289.06776591402,122579.2416592748,123859.5668747323,124917.57475467432,125596.6368863588,126231.40294204536,126808.78478346604,127460.72812474369,128067.30768781465,128609.95043100743,129084.19450806551,129589.28653615962,130014.23825544545,130392.89531169657,130726.65721297242,131089.693001115,131486.43733189543,131837.53191192079,132166.14874249077,132495.14303466733,132761.7932026747,133073.4226675541,133327.2012766672,133535.45832592307,133745.50733226805,134000.80341201407,134410.13156819812,134970.06176744108,135590.73328021643,136209.6762624566,136759.4302388184,137344.06170916304,138066.29977355665,138757.97347626722,139444.0960165162,139806.2632061718,139948.8193146586,139930.98443184517,140147.75981234424,140544.21745956864,141059.69971315385,141519.7150789904,142008.6420127108,142490.46160676432,142934.14483983655,143303.84513601987,143644.8666913068,143507.02803277332,143108.44860324348,142521.58005409618,142213.6097731158,141992.91795650174,141795.0014378332,141631.3621174499,141282.58866681348,140777.95038451915,140177.6875541909,139588.7903639795,139044.23527937324,138548.78636862044,138288.59568484474,138181.83275986539,138165.35962468872,138165.17440549846,138141.14383724108,138151.9905458739,138036.33864255776,137883.73817155385,137681.12735063603,137723.6191309745,137847.92200558752,137908.31108005127,137894.79634710113,137919.67945423943,138093.59558184037,138294.44040202504,138339.85672458567,138094.68106037265,137621.14422638252,137060.238912651,136495.8642054329,135910.38511677607,135401.82986751365,134959.91498267162,134494.96600666337,134038.0643386827,133595.94477019817,133245.80728067315,132888.95980665737,132690.91274247164,132574.4073694497,132532.71512689997,132420.9414759923,132212.01911641844,131967.98647440202,131856.23978454046,132009.78144428358,132283.46755708623,132558.7772826172,132866.08183389914,133299.09931385925,133789.86116899678,134156.30550926668,134470.484564058,134783.60812788358,135144.99522236118,135507.71611187063,136014.092070974,136657.58606910973,137420.20556056962,138144.20917417176,138970.53973993452,139956.570297873,140902.8639977251,141820.2612303974,142536.30208361486,143352.74744700824,144100.6045230208,144939.58877622525,145924.93505397358,147037.18841160636,148159.25820014765,149134.62519639023,150122.6486649801,151125.76911203263,152268.12829823737,153295.40127344578,154201.12692671389,154843.28295082462,155654.8418856537,156604.3367123436,157792.53325450106,159023.912492742,160227.75352973206,161354.30815442684,162432.14997404037,163505.78106711197,164622.07011897,165786.64973065132,166974.1258024636,168170.6302365614,169224.319611293,170317.128595693,171487.35589645166,172708.06890452947,173608.23633866178,174464.74210657444,175291.29501948532,176276.5461831221,177097.85539410208,177896.4447743014,178809.53817730208,179816.44780797834,180949.31766527685,182037.8991534582,183108.93825637523,184065.1940220934,185084.92073466186,186213.72169759558,187230.13736508577,188146.22751179806,188855.30662924275,189607.01013542223,190370.28321507515,191280.5616633341,192282.99290698106,193395.96458913828,194499.63849128434,195503.8676907992,196680.15277614092,197780.730636152,198928.5248102918,199800.20662694468,200796.59081351952,201692.94921365115,202577.4265660666,203251.9922277024,204016.92698845206,204867.4724739256,205710.16571830958,206452.82947896825,207095.34584655674,207637.98036982934,208125.57841217474,208598.60233205356,209100.4821989051,209702.04332755713,210359.38260390027,211239.356226249,212281.27887762457,213415.79113807448,214567.59768803787,215681.9023490605,216768.6426438565,217552.07602409727,217831.81837626264,217999.2552876606,218653.7824591297,220075.60573491247,222221.95882078077,224644.35629357075,227407.0190820553,230083.65580792454,232893.59853908236,235886.67217659982,239275.46727175682,243036.24319096166,247340.070396794,251944.90572986277,256169.42947083697,259389.71340727838,261743.81790491226,264185.7860779174,267347.46522036387,270981.72183130763,275763.09931086446,281110.7302698784,287157.6319699857,293024.49462138145,298417.0872767616,303123.893783019,305985.85535282904,306884.29913146544,306221.9570477025,305274.9294427422,304275.96837119816,302992.3675540106,301298.73910905956,299688.18888650875,298613.2426669327,298242.2995047318,298562.80301850475,299394.3904183696,300143.3107506894,300724.48165685666,300762.50618490257,300531.71796255937,300041.9251296428,299436.92977126624,299238.1145004776,299498.2001671794,300367.47959510697,301220.47961713636,301550.41947994905,301319.803394388,300761.6596849695,300348.38503143395,300090.5325530873,299833.8673701194,299466.82329785946
14,2,Florida,state,,106324.23124127861,106554.53942354256,106833.71884822844,107401.21881223214,108013.20636880619,108637.63085132265,109265.02472631895,109903.99321862198,110566.28860498527,111242.38883966803,111944.96861770055,112669.61970776058,113332.22031045477,113990.51471680823,114678.67362811393,115491.55574420253,116381.90683212465,117311.28982304483,118310.40358382919,119369.39709142929,120467.26944939746,121568.15433124179,122623.94524063234,123659.41199710034,124594.32321094257,125459.12788686641,126304.65067361097,127256.01997917303,128299.8603480031,129391.2498320043,130502.38708231134,131689.86674723748,132864.6816717745,134037.9560253624,135152.55206553423,136360.100755014,137550.5216110846,138773.84738661573,140028.3173036054,141425.9794509423,142902.28935758912,144367.12347309254,145817.35582303922,147300.1622954945,148839.5019830664,150399.02591710526,151928.90132627267,153392.64634352943,154795.94510553998,156185.61525663672,157708.1465638161,159444.24110666534,161476.72534066194,163782.28898418022,166343.64822884157,169164.3528614949,172028.60237776366,174780.20316863354,177361.0141900501,179990.84964376307,182691.2893192406,185579.01147030512,188816.7444499914,192632.73360762373,196890.79130014288,201506.7257247834,206432.6404603826,211523.8216651293,216513.8067766615,221109.49698056708,225358.48754808618,229339.79070168818,233019.80584978752,236434.04707895906,239982.21555423352,243932.5172817535,247720.88551215795,250892.61874339858,253069.1048535237,254497.82674683188,255096.43627077053,255069.37940967875,254687.11092768796,253922.5251803338,252955.17872356562,251909.53697105046,250708.06311450628,249320.63822371364,247514.02645554265,245256.08554590502,242536.02941185504,239529.77533750876,236452.01664404207,233304.182316297,230012.76192324414,226674.7110053261,223048.163999379,219468.87000398836,215646.21447479865,211923.8840506509,207924.80309224024,204035.70864725063,200059.29445368005,195925.09771327642,191720.69128290753,187468.0341985202,183286.6082739639,179288.73676385893,175528.58987342948,172187.4309307335,169046.4021079373,165918.87776098246,162893.2446261482,160015.09290313043,157552.44556168947,155283.52740966444,153206.20552492375,151448.76392697406,150277.00992080846,149386.49127524684,148700.97080631505,148104.01380672245,147697.37140168052,147342.32645634448,146881.98595828138,146187.80914793088,145225.7522357707,144024.36981142926,142712.89199862708,141341.34638573675,139952.40533405633,138628.46516816493,137305.46072021566,136050.92664918563,134769.64567378655,133530.00560281952,132291.9205343899,131172.7791902915,130141.44833876424,129330.0173985251,128720.05115633941,128370.3739457077,128191.6312689839,128110.15668412489,128138.44996173825,128258.85804287503,128451.46398232023,128810.441579472,129275.18220610668,129904.91765554332,130536.57752352656,131098.256012923,131695.78005550674,132436.60763228653,133485.68860257496,134883.86321158722,136482.9331129444,138115.3911326212,139781.27130189489,141497.05970092493,143432.31105684643,145328.70130050127,147150.36104380744,148889.58271396373,150579.81521637595,152364.3427331678,153940.50707274725,155548.62508610138,157079.2809219824,158728.83994458953,160275.8364233519,161653.46920031245,163012.2816177068,164138.3304997679,165298.43426439064,166285.6279726821,167311.73017777211,168172.85745574118,169248.99405214327,170525.06190051083,171918.2607964689,173139.2854353652,174217.38671471665,175300.16801498565,176526.62358174496,177784.15381630475,179217.97121944217,180735.90937283836,182387.1420120683,184112.6008236635,185776.32997366902,187321.00053538816,188744.8207534838,190094.46406131878,191335.0915949475,192649.21025572624,193949.64430931373,195339.8216695564,196560.1175236844,197824.4946655232,199244.79584343208,200824.7837196494,202271.04858622354,203470.48418122038,204521.45119129625,205697.70018553885,207070.8817584504,208529.80831532367,209807.57888508905,211125.34279033667,212377.3352041119,213790.8600207992,215159.95044475328,216628.1153617911,218138.99412688697,219720.8031685011,221127.7086056321,222363.33174118437,223606.27316238286,224838.07973427535,226115.61305634674,227191.77489588983,228586.8333102296,229949.65155950305,231333.54769595768,232472.41900075693,233681.77270322634,234988.7611590013,236168.23395446464,237226.59590326165,237942.27275831916,238459.0358764731,238736.78209709373,239139.17896070532,239659.48400976043,240369.0713333319,241074.48747991896,242009.28972237973,243287.88256928045,244863.64239234952,246772.73879859116,248571.35839989665,250151.58712760927,251112.77448317842,251377.85377193158,251510.7729353125,252078.5160402951,253643.52246634362,256153.56356730612,259123.7402050395,262611.03860748635,266077.1128012049,269664.44225414674,273238.42825713876,277057.52465788904,281304.56333068997,286444.15617283055,292736.3295076489,299179.8156315083,304912.2100813069,309557.07316740934,314130.3489039534,319246.3463063208,324776.4493895263,331718.6447981948,339793.2888142464,349323.9599973974,359346.3469147245,368951.71558189666,377489.7047237749,383282.827021112,386215.087152725,386590.03187948157,386110.93035662285,385409.44275252963,384569.5755066359,383231.68236578436,382098.7893041592,381638.0124240182,382080.0931592292,383126.1079117397,384789.64865647093,386481.4285943741,388157.96487416467,389323.89908633824,390380.3200680055,391306.57417904655,392133.233597974,392834.38544573676,393557.439999283,394416.09565990046,395091.9902859861,395215.73286016076,394434.65753189404,393384.74590374966,392375.04757094156,391524.2262500122,390581.31323922955,389387.0852346799
43,3,New York,state,,151685.62555595138,152225.77538528352,152745.75670349874,153864.09516338338,155021.17569875298,156272.29974546362,157397.0558218724,158381.5886765501,159256.44066453143,160194.16689890658,161342.94600879875,162603.94251486004,163813.42540238172,164820.0357389463,165727.93172719018,166675.81201371932,167722.65666310425,168878.12135897865,170091.18706761693,171364.54065467863,172609.9360577969,173920.7591691315,175292.96597934773,176749.97769308198,178188.50918598627,179494.48735271394,180602.0807190869,181693.9130891175,182857.81402283916,184209.28381268284,185661.0004555101,187282.01167097883,188952.1744085554,190617.33919653253,192235.36933964942,193910.84303078413,195547.3870092498,197139.55982140757,198838.66087506106,200512.76421523056,202225.95826763415,203924.99385139835,205707.3529526363,207730.8509866509,209921.71830577505,212176.43647190582,214148.1369989525,215916.5373327666,217637.91957422032,219269.25273595043,220636.66360487833,221995.59417191925,223595.0455645382,225568.3888604338,227787.59366992733,230070.58180875843,232474.22836885034,234836.19524656088,237229.46426283944,239516.7854086509,241697.24101494564,243821.56611394035,245776.17407809608,247839.0506148379,250029.57058300183,252293.0034484542,254674.77716394374,257164.68709356,259778.89693246875,262439.15810830565,264843.9460996913,267240.2394567541,269334.8450803692,271250.8664233799,272832.80740249174,274206.835490986,275504.7291132076,276845.198567436,278099.88304251013,279222.3695778608,279947.552654939,280480.3336584212,280788.4319921201,281115.878105462,281389.0732635726,281611.7421632908,281906.93189317593,282027.63959927025,282258.9959190685,282294.3677123164,282350.8150663108,282428.8696003247,282434.8478523558,282639.79945590714,282846.20166046533,282958.2965992997,283027.61748375744,282889.11628989666,282731.1761893306,282371.62264025974,281770.4179616749,280949.79689505306,279862.2815025673,278686.0276234997,277371.3697124122,275791.46385731763,274061.86994917627,272403.39338456513,270869.3392939438,269549.22336504556,268379.0267937779,267382.4794576107,266466.523338371,265471.8204145624,264440.890595104,263328.05354659335,262390.74166258046,261665.4830754973,261202.00346577997,260891.05000258866,260664.26690943376,260645.80042973184,260724.165899126,261117.18766525856,261537.4964631014,262099.65124711333,262459.45917517116,262372.4726383746,261828.40645190692,260845.1461491657,259816.29002692012,258773.77192353123,258038.35101250574,257474.1680496801,257127.02136578536,256660.44654271632,256160.1979997145,255414.69903350537,254685.3751889167,253973.12467799356,253323.00926388506,252675.68018430102,251971.02074733927,251375.1453221225,250850.85256783842,250642.70854920207,250832.47532259193,251228.50041502374,251722.49125929378,252084.56403821264,252420.68427634388,252432.15302949655,252459.25314934287,252297.2921838008,252282.06401988337,252256.27577808942,252660.25168533763,253332.125204492,254123.34760917586,254870.4453720708,255716.4233428787,256891.72812244506,258062.85268670777,259114.5747366642,259874.98955097605,260682.14849480163,261350.99167028515,261802.73822097373,262190.90165626915,262722.675228515,263699.1108843706,264835.673497248,266186.8290655978,267118.81526020163,267885.85099008965,268341.9378154721,268953.94626790896,269428.5745730709,270080.49754706275,270636.8480956245,271053.59140366054,271299.2669580153,271548.7249326133,272001.4575498808,272814.4453159469,273705.5095554546,274814.7732768115,276145.36557317566,277905.1042698014,279808.29429492,281363.53753040713,282623.9657038508,283515.827524302,284212.57287576766,284527.9250469892,285091.49901611893,285956.1434994075,287297.0887022152,288399.46857227857,289188.3901348621,289795.49886893615,290640.8417077612,291946.85793999495,293750.42337877007,295403.7869745962,297149.10527120833,298689.6302338131,300765.3567823734,302437.10368598695,303905.11086568906,304987.89036047156,306328.246610485,307688.98460714804,309389.45670802385,310768.5098015084,312307.82535210304,313698.34120070346,314812.09957699204,316263.1087116257,317885.46706897736,320245.9144377909,322376.07729374483,324781.33450521686,327127.0104316408,329533.3463338713,331127.25385982404,332261.04071354546,332926.193622629,334007.9128571868,335531.58702112775,337183.3938994587,338573.0490279657,339366.95435695647,340335.83207824215,341323.6557559658,342505.4783812305,343151.5350214628,343879.99544570275,345334.83983700007,347185.27159116865,349466.28778257425,351205.2720496358,352805.8436723533,354135.269369164,355291.903418781,355917.17091345246,356094.26217727276,356500.3129944045,358547.03243317147,361901.8157448906,366335.39163284044,371225.83110112714,375855.21443955926,380686.05573818804,385199.9335404958,389393.8660574387,393586.5347352523,397513.3309569517,400982.5952103602,403097.63839681883,404143.2411586088,405653.78229430254,407924.7272794533,410609.05381856445,413771.1744427639,417604.70543442696,422721.1050189124,427956.1416174027,432734.22011783737,437305.98523718095,440389.6429384598,441313.34753730934,439749.3300056217,437925.33250526636,436373.87307646376,434795.5460555502,433143.6010155417,431771.16963035706,431865.0891254651,433352.8449908043,435787.78715325217,438649.59401163907,441684.1660151423,444768.23950568447,447385.43663919024,449240.7306434259,450790.0942298645,452486.7529902688,454284.9679917658,456505.7041639308,459493.31235477026,463145.2123833225,466501.84975434514,469200.8703640479,471724.290510297,474811.9233304863,477666.3132100599,480077.6169770465,481903.56288352405
